山东省,滨州市,402,398,0,0,0,0,0,0,0,0.0,0.0
山东省,莱芜市,237,237,0,0,0,0,0,0,0,0.0,0.0
山东省,东营市,402,401,0,0,0,0,0,0,0,0.0,0.0
山东省,德州市,499,496,0,0,0,0,0,0,0,0.0,0.0
山东省,聊城市,463,453,0,0,0,0,0,0,0,0.0,0.0
山西省,晋中市,426,426,0,0,0,0,0,0,0,0.0,0.0
山西省,临汾市,181,179,0,0,0,0,0,0,0,0.0,0.0
山西省,未知,48,48,0,0,0,0,0,0,0,0.0,0.0
山西省,忻州市,101,101,0,0,0,0,0,0,0,0.0,0.0
山西省,运城市,247,244,0,0,0,0,0,0,0,0.0,0.0
山西省,大同市,298,296,0,0,0,0,0,0,0,0.0,0.0
山西省,长治市,364,362,0,0,0,0,0,0,0,0.0,0.0
山西省,晋城市,142,140,0,0,0,0,0,0,0,0.0,0.0
山西省,吕梁市,70,70,0,0,0,0,0,0,0,0.0,0.0
山西省,阳泉市,320,319,0,0,0,0,0,0,0,0.0,0.0
山西省,朔州市,52,52,0,0,0,0,0,0,0,0.0,0.0
山西省,太原市,683,681,0,0,0,0,0,0,0,0.0,0.0
广东省,清远市,101,100,0,0,0,0,0,0,0,0.0,0.0
广东省,揭阳市,256,252,0,0,0,0,0,0,0,0.0,0.0
广东省,韶关市,176,175,0,0,0,0,0,0,0,0.0,0.0
广东省,湛江市,306,301,0,0,0,0,0,0,0,0.0,0.0
广东省,云浮市,71,67,0,0,0,0,0,0,0,0.0,0.0
广东省,未知,31,31,0,0,0,0,0,0,0,0.0,0.0
广东省,阳江市,1546,1543,0,0,0,0,0,0,0,0.0,0.0
广东省,河源市,120,120,0,0,0,0,0,0,0,0.0,0.0
广东省,佛山市,885,864,0,0,0,0,0,0,0,0.0,0.0
广东省,广州市,5094,5063,0,0,0,0,0,0,0,0.0,0.0
广东省,梅州市,348,347,0,0,0,0,0,0,0,0.0,0.0
广东省,珠海市,385,371,0,0,0,0,0,0,0,0.0,0.0
广东省,汕尾市,172,171,0,0,0,0,0,0,0,0.0,0.0
广东省,肇庆市,88,87,0,0,0,0,0,0,0,0.0,0.0
广东省,潮州市,75,74,0,0,0,0,0,0,0,0.0,0.0
广东省,深圳市,1497,1476,0,0,0,0,0,0,0,0.0,0.0
广东省,东莞市,969,944,0,0,0,0,0,0,0,0.0,0.0
广东省,中山市,402,399,0,0,0,0,0,0,0,0.0,0.0
广东省,汕头市,399,398,0,0,0,0,0,0,0,0.0,0.0
广东省,惠州市,515,505,0,0,0,0,0,0,0,0.0,0.0
广东省,江门市,451,448,0,0,0,0,0,0,0,0.0,0.0
广东省,茂名市,198,194,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,北海市,192,192,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,防城港市,13,13,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,玉林市,323,320,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,桂林市,396,395,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,贵港市,190,190,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,贺州市,164,164,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,河池市,67,67,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,柳州市,396,395,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,百色市,100,99,0,0,0,0,0,0,0,0.0,0.0
